station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,date,musim
Aotizhongxin,114.37893513772127,119.71839855199052,8.494979460283043,55.50930553107528,1144.9029530161017,55.82361633553256,22.4375,1001.1625,19.433333333333334,0.125,1.675,2015-06-29,semi
Changping,119.91666666666667,119.91666666666667,3.2916666666666665,33.541666666666664,966.6666666666666,51.708333333333336,23.066666666666666,996.4083333333333,19.304166666666667,0.10833333333333334,1.3583333333333334,2015-06-29,semi
Dingling,112.625,115.58333333333333,5.333333333333333,17.899394448098334,616.6666666666666,75.29166666666667,23.066666666666666,996.4083333333333,19.304166666666667,0.10833333333333334,1.3583333333333334,2015-06-29,semi
Dongsi,127.375,127.69166666666666,6.855462775306919,50.98747678343742,1097.0862137948347,42.967109870881785,22.4375,1001.1625,19.433333333333334,0.125,1.675,2015-06-29,semi
Guanyuan,125.16666666666667,125.16666666666667,7.541666666666667,52.454235104878165,1283.3333333333333,48.666666666666664,22.4375,1001.1625,19.433333333333334,0.125,1.675,2015-06-29,semi
Gucheng,136.625,138.79166666666666,3.9735900676177525,45.5,1245.8333333333333,51.041666666666664,23.27916666666667,997.6374999999999,20.391666666666666,0.4875,0.5125000000000001,2015-06-29,semi
Huairou,91.625,93.29166666666667,4.25,17.5,983.3333333333334,55.208333333333336,22.766666666666666,996.4625,18.416666666666668,0.020833333333333332,2.0541666666666667,2015-06-29,semi
Nongzhanguan,116.45833333333333,118.22083333333335,6.416666666666667,48.416666666666664,1137.5,51.291666666666664,22.4375,1001.1625,19.433333333333334,0.125,1.675,2015-06-29,semi
Shunyi,93.77048341678623,95.23904276277669,2.48216827864645,34.91286936407609,1145.294332441363,45.508388365103,22.46666666666667,1001.8708333333334,19.037499999999998,0.7166666666666667,1.679166666666667,2015-06-29,semi
Tiantan,124.54166666666667,124.8,6.125,58.583333333333336,1237.5,47.20637040706,22.4375,1001.1625,19.433333333333334,0.125,1.675,2015-06-29,semi
Wanliu,124.79166666666667,124.90416666666665,8.73970671421806,47.0,1126.6127927142227,52.953067245451145,22.662499999999998,999.6291666666666,19.633333333333333,0.1625,1.0041666666666667,2015-06-29,semi
Wanshouxigong,123.45833333333333,123.91666666666667,5.625,47.794130011415525,1062.5,56.72749196139586,22.4375,1001.1625,19.433333333333334,0.125,1.675,2015-06-29,semi
Aotizhongxin,13.083333333333334,21.791666666666668,2.0,36.291666666666664,562.5,67.47305660043985,22.141666666666666,998.7416666666667,14.558333333333332,0.03333333333333333,2.6333333333333333,2015-06-30,semi
Changping,14.375,19.708333333333332,2.0,25.625,229.16666666666666,46.916666666666664,21.920833333333334,993.9791666666666,15.054166666666667,0.1791666666666667,1.6125,2015-06-30,semi
Dingling,9.450000000000001,13.7125,2.0,11.174999999999999,100.0,68.35618212186115,21.920833333333334,993.9791666666666,15.054166666666667,0.1791666666666667,1.6125,2015-06-30,semi
Dongsi,16.125,21.458333333333332,2.0,29.279143450104097,470.8333333333333,54.208333333333336,22.141666666666666,998.7416666666667,14.558333333333332,0.03333333333333333,2.6333333333333333,2015-06-30,semi
Guanyuan,16.666666666666668,21.041666666666668,2.0,32.125,462.5,54.708333333333336,22.141666666666666,998.7416666666667,14.558333333333332,0.03333333333333333,2.6333333333333333,2015-06-30,semi
Gucheng,12.0,26.375,2.0,22.416666666666668,333.3333333333333,68.5,22.204166666666666,995.35,15.65,0.08750000000000001,1.0583333333333333,2015-06-30,semi
Huairou,11.791666666666666,18.958333333333332,2.0,14.916666666666666,387.5,47.125,22.15833333333333,993.6458333333334,14.708333333333334,0.016666666666666666,2.3375,2015-06-30,semi
Nongzhanguan,18.958333333333332,23.083333333333332,2.0,37.875,458.3333333333333,58.25,22.141666666666666,998.7416666666667,14.558333333333332,0.03333333333333333,2.6333333333333333,2015-06-30,semi
Shunyi,19.0,25.979166666666668,2.9643365572929006,35.64657206148551,486.42199821605954,40.68344339687267,21.8625,999.2916666666666,14.9625,0.07083333333333333,2.125,2015-06-30,semi
Tiantan,13.5,19.958333333333332,2.0,33.93022046450078,462.5,56.375,22.141666666666666,998.7416666666667,14.558333333333332,0.03333333333333333,2.6333333333333333,2015-06-30,semi
Wanliu,15.375,21.25,2.0833333333333335,32.2298991054794,425.0,50.697801157568954,21.849999999999998,997.3125,15.299999999999999,0.025000000000000005,1.5833333333333333,2015-06-30,semi
Wanshouxigong,12.708333333333334,22.708333333333332,2.0833333333333335,28.5,229.16666666666666,60.041666666666664,22.141666666666666,998.7416666666667,14.558333333333332,0.03333333333333333,2.6333333333333333,2015-06-30,semi
Aotizhongxin,19.041666666666668,43.375,2.8333333333333335,45.125,570.8333333333334,53.75,24.724999999999998,993.65,13.3375,0.075,1.7125000000000001,2015-07-01,panas
Changping,15.583333333333334,25.458333333333332,3.125,16.958333333333332,266.6666666666667,47.25,24.554166666666664,989.1833333333334,12.033333333333333,0.0,2.0541666666666667,2015-07-01,panas
Dingling,6.375,19.208333333333332,2.5,10.17378889619667,100.0,61.583333333333336,24.554166666666664,989.1833333333334,12.033333333333333,0.0,2.0541666666666667,2015-07-01,panas
Dongsi,21.208333333333332,39.875,2.5,38.5,537.5,46.833333333333336,24.724999999999998,993.65,13.3375,0.075,1.7125000000000001,2015-07-01,panas
Guanyuan,21.0,37.916666666666664,3.2916666666666665,43.458333333333336,516.6666666666666,43.083333333333336,24.724999999999998,993.65,13.3375,0.075,1.7125000000000001,2015-07-01,panas
Gucheng,19.125,47.958333333333336,3.1666666666666665,38.119628123061794,462.5,45.916666666666664,24.620833333333334,990.3083333333334,14.0875,0.04583333333333334,0.9541666666666666,2015-07-01,panas
Huairou,16.083333333333332,25.041666666666668,2.125,14.416666666666666,383.3333333333333,45.75,23.34583333333333,989.1166666666667,13.1875,0.0,1.6500000000000001,2015-07-01,panas
Nongzhanguan,24.458333333333332,39.75,2.7916666666666665,44.458333333333336,416.6666666666667,48.875,24.724999999999998,993.65,13.3375,0.075,1.7125000000000001,2015-07-01,panas
Shunyi,19.291666666666668,30.0,2.1666666666666665,34.5,387.5,46.333333333333336,23.920833333333334,994.4208333333332,13.854166666666666,0.004166666666666667,1.4208333333333334,2015-07-01,panas
Tiantan,21.972075929857212,44.446972708194316,2.2916666666666665,43.166666666666664,525.0,42.666666666666664,24.724999999999998,993.65,13.3375,0.075,1.7125000000000001,2015-07-01,panas
Wanliu,18.166666666666668,41.666666666666664,3.7083333333333335,40.0,479.1666666666667,42.49473391211781,24.079166666666666,992.3458333333333,13.745833333333332,0.05000000000000001,1.2708333333333333,2015-07-01,panas
Wanshouxigong,21.29267232600093,44.88431077694236,3.0416666666666665,34.958333333333336,370.8333333333333,52.625,24.724999999999998,993.65,13.3375,0.075,1.7125000000000001,2015-07-01,panas
Aotizhongxin,8.208333333333334,18.125,4.416666666666667,36.0,308.3333333333333,64.05638993377318,26.7375,997.9375,9.329166666666667,0.0,2.0208333333333335,2015-07-02,panas
Changping,8.458333333333334,14.791666666666666,5.291666666666667,13.5,270.8333333333333,59.708333333333336,26.754166666666666,993.4541666666668,7.7,0.0,2.3041666666666667,2015-07-02,panas
Dingling,4.625,12.458333333333334,7.791666666666667,9.708333333333334,108.33333333333333,84.29166666666667,26.754166666666666,993.4541666666668,7.7,0.0,2.3041666666666667,2015-07-02,panas
Dongsi,9.291666666666666,22.333333333333332,3.8333333333333335,32.041666666666664,437.5,53.708333333333336,26.7375,997.9375,9.329166666666667,0.0,2.0208333333333335,2015-07-02,panas
Guanyuan,12.666666666666666,21.416666666666668,3.7083333333333335,38.833333333333336,429.1666666666667,47.291666666666664,26.7375,997.9375,9.329166666666667,0.0,2.0208333333333335,2015-07-02,panas
Gucheng,6.416666666666667,21.166666666666668,5.75,22.333333333333332,320.8333333333333,70.375,26.09583333333333,994.5749999999999,10.0375,0.0,0.8416666666666667,2015-07-02,panas
Huairou,9.125,17.375,2.1666666666666665,14.458333333333334,266.6666666666667,41.833333333333336,24.958333333333332,993.375,8.804166666666667,0.0,2.2125,2015-07-02,panas
Nongzhanguan,10.208333333333334,17.375,4.833333333333333,30.625,250.0,63.791666666666664,26.7375,997.9375,9.329166666666667,0.0,2.0208333333333335,2015-07-02,panas
Shunyi,9.291666666666666,17.666666666666668,3.6726698906262336,26.159072061485503,348.92199821605954,50.141776730206004,25.133333333333336,998.6541666666667,9.845833333333333,0.0,1.5541666666666665,2015-07-02,panas
Tiantan,8.333333333333334,22.791666666666668,3.8333333333333335,41.125,429.1666666666667,47.25,26.7375,997.9375,9.329166666666667,0.0,2.0208333333333335,2015-07-02,panas
Wanliu,11.0,24.291666666666668,3.6666666666666665,34.541666666666664,387.5,48.541666666666664,25.1875,996.5749999999999,10.066666666666666,0.0,1.3541666666666667,2015-07-02,panas
Wanshouxigong,7.75,21.75,3.125,31.458333333333332,370.8333333333333,53.291666666666664,26.7375,997.9375,9.329166666666667,0.0,2.0208333333333335,2015-07-02,panas
Aotizhongxin,32.189467568860636,74.16918297133097,12.625,44.083333333333336,1020.8333333333334,104.29166666666667,25.150000000000002,1003.8708333333334,10.795833333333334,0.0,2.004166666666667,2015-07-03,panas
Changping,21.75,54.041666666666664,7.125,30.625,737.5,88.75,25.78333333333333,998.9,9.9,0.0,2.1625,2015-07-03,panas
Dingling,20.125,61.666666666666664,7.041666666666667,25.75,429.1666666666667,107.75,25.78333333333333,998.9,9.9,0.0,2.1625,2015-07-03,panas
Dongsi,26.625,64.375,13.208333333333334,37.0,1233.3333333333333,86.875,25.150000000000002,1003.8708333333334,10.795833333333334,0.0,2.004166666666667,2015-07-03,panas
Guanyuan,28.375,63.5,14.25,38.875,1195.8333333333333,95.20833333333333,25.150000000000002,1003.8708333333334,10.795833333333334,0.0,2.004166666666667,2015-07-03,panas
Gucheng,27.791666666666668,74.08333333333333,12.958333333333334,43.666666666666664,1079.1666666666667,90.91666666666667,25.724999999999998,1000.275,11.266666666666666,0.0,1.3166666666666667,2015-07-03,panas
Huairou,14.416666666666666,37.916666666666664,3.4166666666666665,14.916666666666666,408.3333333333333,73.20833333333333,24.675,999.0458333333332,9.966666666666667,0.0,2.029166666666667,2015-07-03,panas
Nongzhanguan,28.166666666666668,67.20833333333333,12.625,40.625,1120.8333333333333,94.125,25.150000000000002,1003.8708333333334,10.795833333333334,0.0,2.004166666666667,2015-07-03,panas
Shunyi,17.791666666666668,43.166666666666664,6.0,30.583333333333332,416.6666666666667,71.79166666666667,24.891666666666666,1004.5124999999999,10.670833333333334,0.0,1.6958333333333335,2015-07-03,panas
Tiantan,26.25,58.041666666666664,15.208333333333334,35.291666666666664,1295.8333333333333,99.04166666666667,25.150000000000002,1003.8708333333334,10.795833333333334,0.0,2.004166666666667,2015-07-03,panas
Wanliu,27.541666666666668,61.666666666666664,12.041666666666666,42.791666666666664,1062.5,90.57806724545115,24.758333333333336,1002.2458333333334,11.820833333333333,0.0,1.4749999999999999,2015-07-03,panas
Wanshouxigong,26.75,59.541666666666664,15.041666666666666,37.0,1333.3333333333333,88.45833333333333,25.150000000000002,1003.8708333333334,10.795833333333334,0.0,2.004166666666667,2015-07-03,panas
Aotizhongxin,32.083333333333336,63.916666666666664,7.625,59.125,708.3333333333334,66.80638993377318,22.287499999999998,1005.5541666666667,13.154166666666667,0.06666666666666667,1.4041666666666668,2015-07-04,panas
Changping,37.541666666666664,59.75,5.25,47.458333333333336,783.3333333333334,55.958333333333336,22.445833333333336,1000.8458333333333,12.987499999999999,0.012500000000000002,1.6083333333333334,2015-07-04,panas
Dingling,32.833333333333336,58.25,6.541666666666667,32.25,512.5,82.125,22.445833333333336,1000.8458333333333,12.987499999999999,0.012500000000000002,1.6083333333333334,2015-07-04,panas
Dongsi,33.041666666666664,56.083333333333336,8.041666666666666,47.791666666666664,812.5,56.75,22.287499999999998,1005.5541666666667,13.154166666666667,0.06666666666666667,1.4041666666666668,2015-07-04,panas
Guanyuan,31.166666666666668,55.333333333333336,5.875,50.041666666666664,750.0,60.125,22.287499999999998,1005.5541666666667,13.154166666666667,0.06666666666666667,1.4041666666666668,2015-07-04,panas
Gucheng,33.25,68.25,5.875,52.833333333333336,679.1666666666666,56.708333333333336,22.233333333333334,1002.0583333333334,13.604166666666666,0.12083333333333333,0.7083333333333334,2015-07-04,panas
Huairou,37.041666666666664,58.833333333333336,5.75,25.416666666666668,775.0,54.625,21.46666666666667,1000.9666666666667,14.520833333333334,0.0375,1.4708333333333332,2015-07-04,panas
Nongzhanguan,33.083333333333336,57.041666666666664,8.416666666666666,52.25,754.1666666666666,59.958333333333336,22.287499999999998,1005.5541666666667,13.154166666666667,0.06666666666666667,1.4041666666666668,2015-07-04,panas
Shunyi,34.333333333333336,56.708333333333336,3.148834945313117,34.25,612.5,56.083333333333336,22.8875,1006.3041666666667,13.145833333333334,0.004166666666666667,1.4541666666666666,2015-07-04,panas
Tiantan,29.0,45.416666666666664,6.416666666666667,41.458333333333336,729.1666666666666,56.125,22.287499999999998,1005.5541666666667,13.154166666666667,0.06666666666666667,1.4041666666666668,2015-07-04,panas
Wanliu,34.75,61.958333333333336,6.291666666666667,51.875,770.8333333333334,44.166666666666664,21.695833333333336,1004.0625,14.195833333333333,0.07916666666666668,0.7791666666666667,2015-07-04,panas
Wanshouxigong,28.625,49.0,6.375,46.291666666666664,779.1666666666666,54.083333333333336,22.287499999999998,1005.5541666666667,13.154166666666667,0.06666666666666667,1.4041666666666668,2015-07-04,panas
Aotizhongxin,65.79166666666667,78.25,13.916666666666666,46.583333333333336,1037.5,136.66666666666666,23.599999999999998,1005.725,15.016666666666666,0.0,1.625,2015-07-05,panas
Changping,65.25,74.20833333333333,8.291666666666666,31.333333333333332,887.5,115.70833333333333,23.795833333333334,1000.9375,13.754166666666668,0.0,1.5958333333333332,2015-07-05,panas
Dingling,58.416666666666664,70.125,8.333333333333334,20.291666666666668,608.3333333333334,141.54166666666666,23.795833333333334,1000.9375,13.754166666666668,0.0,1.5958333333333332,2015-07-05,panas
Dongsi,67.875,76.79166666666667,12.458333333333334,43.583333333333336,1141.6666666666667,104.0,23.599999999999998,1005.725,15.016666666666666,0.0,1.625,2015-07-05,panas
Guanyuan,67.375,77.04166666666667,10.875,47.625,1170.8333333333333,116.45833333333333,23.599999999999998,1005.725,15.016666666666666,0.0,1.625,2015-07-05,panas
Gucheng,64.04166666666667,75.625,6.0,33.416666666666664,879.1666666666666,119.16666666666667,23.787499999999998,1002.2083333333334,15.554166666666667,0.0,0.775,2015-07-05,panas
Huairou,50.666666666666664,63.916666666666664,7.625,16.666666666666668,912.5,111.95833333333333,23.191666666666666,1001.0041666666666,14.029166666666667,0.0,1.5833333333333333,2015-07-05,panas
Nongzhanguan,65.375,74.79166666666667,13.333333333333334,47.333333333333336,1079.1666666666667,116.70833333333333,23.599999999999998,1005.725,15.016666666666666,0.0,1.625,2015-07-05,panas
Shunyi,52.708333333333336,63.083333333333336,4.875,27.708333333333332,895.8333333333334,103.95833333333333,23.775000000000002,1006.4166666666666,14.225,0.0,1.6875,2015-07-05,panas
Tiantan,60.375,65.125,10.375,35.083333333333336,1037.5,114.45833333333333,23.599999999999998,1005.725,15.016666666666666,0.0,1.625,2015-07-05,panas
Wanliu,70.25,79.375,10.5,48.541666666666664,1066.6666666666667,115.03640057878448,23.520833333333332,1004.2083333333334,15.154166666666667,0.0,1.2375,2015-07-05,panas
Wanshouxigong,62.291666666666664,72.5,10.583333333333334,45.166666666666664,1183.3333333333333,102.125,23.599999999999998,1005.725,15.016666666666666,0.0,1.625,2015-07-05,panas
Aotizhongxin,71.41666666666667,85.20833333333333,11.75,47.38774304943548,1108.3333333333333,143.9461132008797,25.391666666666666,1006.1999999999999,15.804166666666667,0.0,1.5541666666666665,2015-07-06,panas
Changping,76.0,83.04166666666667,10.5,27.666666666666668,1116.6666666666667,128.95833333333334,25.695833333333336,1001.4666666666667,15.954166666666666,0.0,1.4875,2015-07-06,panas
Dingling,67.33333333333333,79.58333333333333,12.666666666666666,23.583333333333332,962.5,159.04166666666666,25.695833333333336,1001.4666666666667,15.954166666666666,0.0,1.4875,2015-07-06,panas
Dongsi,70.16666666666667,80.58333333333333,13.541666666666666,35.166666666666664,1225.0,118.33333333333333,25.391666666666666,1006.1999999999999,15.804166666666667,0.0,1.5541666666666665,2015-07-06,panas
Guanyuan,70.58333333333333,79.5,12.666666666666666,35.666666666666664,1270.8333333333333,135.70833333333334,25.391666666666666,1006.1999999999999,15.804166666666667,0.0,1.5541666666666665,2015-07-06,panas
Gucheng,71.79166666666667,92.125,5.375,41.083333333333336,1195.8333333333333,124.25,25.90416666666667,1002.6625,16.979166666666668,0.0,0.7958333333333334,2015-07-06,panas
Huairou,61.541666666666664,74.79166666666667,8.291666666666666,18.541666666666668,937.5,129.58333333333334,24.629166666666666,1001.5166666666668,15.420833333333334,0.0,1.5708333333333335,2015-07-06,panas
Nongzhanguan,67.66666666666667,78.70833333333333,10.833333333333334,40.291666666666664,979.1666666666666,127.83333333333333,25.391666666666666,1006.1999999999999,15.804166666666667,0.0,1.5541666666666665,2015-07-06,panas
Shunyi,69.33333333333333,78.41666666666667,6.291666666666667,27.125,950.0,109.66666666666667,25.458333333333332,1006.9041666666667,15.679166666666667,0.0,1.5083333333333335,2015-07-06,panas
Tiantan,64.91666666666667,71.625,9.875,33.625,1008.3333333333334,135.41666666666666,25.391666666666666,1006.1999999999999,15.804166666666667,0.0,1.5541666666666665,2015-07-06,panas
Wanliu,72.33333333333333,81.75,15.458333333333334,40.041666666666664,1333.3333333333333,130.70833333333334,25.670833333333334,1004.6208333333334,16.579166666666666,0.0,1.0291666666666666,2015-07-06,panas
Wanshouxigong,62.00100565933426,73.66666666666667,9.583333333333334,33.083333333333336,1137.5,120.54166666666667,25.391666666666666,1006.1999999999999,15.804166666666667,0.0,1.5541666666666665,2015-07-06,panas
Aotizhongxin,70.41666666666667,91.58333333333333,8.125,45.92940971610215,833.3333333333334,140.59805660043983,26.670833333333334,1004.7875,16.241666666666667,0.0,1.7000000000000002,2015-07-07,panas
Changping,72.125,84.58333333333333,6.041666666666667,24.75,754.1666666666666,134.58333333333334,27.15833333333333,999.9250000000001,16.412499999999998,0.0,1.9416666666666667,2015-07-07,panas
Dingling,66.91666666666667,87.54166666666667,6.333333333333333,22.708333333333332,579.1666666666666,166.08333333333334,27.15833333333333,999.9250000000001,16.412499999999998,0.0,1.9416666666666667,2015-07-07,panas
Dongsi,70.375,83.75,9.291666666666666,38.291666666666664,983.3333333333334,113.04166666666667,26.670833333333334,1004.7875,16.241666666666667,0.0,1.7000000000000002,2015-07-07,panas
Guanyuan,66.04166666666667,78.41666666666667,8.333333333333334,34.958333333333336,1020.8333333333334,134.66666666666666,26.670833333333334,1004.7875,16.241666666666667,0.0,1.7000000000000002,2015-07-07,panas
Gucheng,64.625,93.0,3.8333333333333335,38.25,916.6666666666666,129.125,27.495833333333334,1001.2125,17.1375,0.0,1.0791666666666668,2015-07-07,panas
Huairou,67.375,82.66666666666667,10.125,17.958333333333332,787.5,135.54166666666666,26.358333333333334,1000.1333333333333,16.654166666666665,0.0,1.7,2015-07-07,panas
Nongzhanguan,70.08333333333333,85.95833333333333,10.958333333333334,41.916666666666664,941.6666666666666,122.16666666666667,26.670833333333334,1004.7875,16.241666666666667,0.0,1.7000000000000002,2015-07-07,panas
Shunyi,77.16666666666667,85.54166666666667,4.333333333333333,29.666666666666668,866.6666666666666,119.08333333333333,26.708333333333332,1005.475,16.333333333333332,0.0,1.9083333333333332,2015-07-07,panas
Tiantan,61.541666666666664,73.20833333333333,8.458333333333334,30.25,841.6666666666666,141.0,26.670833333333334,1004.7875,16.241666666666667,0.0,1.7000000000000002,2015-07-07,panas
Wanliu,65.875,84.54166666666667,9.916666666666666,34.083333333333336,1062.5,136.41140057878448,27.183333333333334,1003.1541666666667,16.5,0.0,1.4916666666666665,2015-07-07,panas
Wanshouxigong,60.75,81.5,8.083333333333334,34.5,1025.0,120.875,26.670833333333334,1004.7875,16.241666666666667,0.0,1.7000000000000002,2015-07-07,panas
Aotizhongxin,127.95833333333333,144.91666666666666,8.791666666666666,51.246562481639785,1129.1666666666667,143.80638993377318,27.412499999999998,1005.9833333333332,18.1375,0.0,1.8958333333333333,2015-07-08,panas
Changping,126.33333333333333,136.54166666666666,5.958333333333333,26.833333333333332,929.1666666666666,141.875,27.8125,1001.1708333333332,17.900000000000002,0.0,1.9541666666666666,2015-07-08,panas
Dingling,107.83333333333333,129.83333333333334,8.208333333333334,23.833333333333332,725.0,173.85618212186114,27.8125,1001.1708333333332,17.900000000000002,0.0,1.9541666666666666,2015-07-08,panas
Dongsi,132.0,141.375,9.958333333333334,38.541666666666664,1254.1666666666667,120.04166666666667,27.412499999999998,1005.9833333333332,18.1375,0.0,1.8958333333333333,2015-07-08,panas
Guanyuan,123.91666666666667,134.75,11.041666666666666,34.666666666666664,1379.1666666666667,133.25,27.412499999999998,1005.9833333333332,18.1375,0.0,1.8958333333333333,2015-07-08,panas
Gucheng,121.41666666666667,143.29166666666666,3.625,45.333333333333336,1170.8333333333333,139.20833333333334,28.233333333333334,1002.3833333333333,18.591666666666665,0.0,1.0875000000000001,2015-07-08,panas
Huairou,117.54166666666667,126.5,11.208333333333334,21.791666666666668,1016.6666666666666,146.41666666666666,26.704166666666666,1001.4666666666667,18.462500000000002,0.0,1.5041666666666667,2015-07-08,panas
Nongzhanguan,120.25,132.45833333333334,11.375,38.5,1120.8333333333333,136.70833333333334,27.412499999999998,1005.9833333333332,18.1375,0.0,1.8958333333333333,2015-07-08,panas
Shunyi,133.04166666666666,140.375,4.708333333333333,28.791666666666668,945.8333333333334,126.375,27.28333333333333,1006.7375000000001,18.5625,0.0,1.8791666666666667,2015-07-08,panas
Tiantan,126.91666666666667,136.5,9.5,37.791666666666664,1191.6666666666667,142.16666666666666,27.412499999999998,1005.9833333333332,18.1375,0.0,1.8958333333333333,2015-07-08,panas
Wanliu,118.75,130.95833333333334,11.541666666666666,38.666666666666664,1241.6666666666667,138.0,27.870833333333334,1004.3249999999999,18.241666666666667,0.0,1.5,2015-07-08,panas
Wanshouxigong,117.0,133.54166666666666,9.083333333333334,40.583333333333336,1325.0,124.20833333333333,27.412499999999998,1005.9833333333332,18.1375,0.0,1.8958333333333333,2015-07-08,panas
Aotizhongxin,74.97170135329095,93.71588224732623,10.338654342836493,58.871562481639785,828.7014765080509,119.66916980131954,27.71666666666667,1008.225,15.745833333333332,0.0,1.8,2015-07-09,panas
Changping,77.75,86.75,10.0,24.458333333333332,745.8333333333334,143.04166666666666,28.241666666666664,1003.4083333333333,16.133333333333333,0.0,2.0875,2015-07-09,panas
Dingling,66.33333333333333,93.0,11.625,21.041666666666668,587.5,168.0,28.241666666666664,1003.4083333333333,16.133333333333333,0.0,2.0875,2015-07-09,panas
Dongsi,76.125,89.0,12.875,41.791666666666664,904.1666666666666,111.0,27.71666666666667,1008.225,15.745833333333332,0.0,1.8,2015-07-09,panas
Guanyuan,76.2055571682923,87.58333333333333,12.666666666666666,36.37090177154483,895.8333333333334,130.45833333333334,27.71666666666667,1008.225,15.745833333333332,0.0,1.8,2015-07-09,panas
Gucheng,80.125,110.625,7.708333333333333,51.0,795.8333333333334,129.70833333333334,28.641666666666666,1004.6,16.45,0.0,1.0708333333333333,2015-07-09,panas
Huairou,64.04166666666667,80.08333333333333,11.208333333333334,18.416666666666668,787.5,132.0,27.229166666666668,1003.6208333333334,15.745833333333332,0.0,1.7166666666666668,2015-07-09,panas
Nongzhanguan,62.208333333333336,85.04166666666667,13.458333333333334,41.458333333333336,862.5,121.29166666666667,27.71666666666667,1008.225,15.745833333333332,0.0,1.8,2015-07-09,panas
Shunyi,71.75,82.70833333333333,10.041666666666666,33.75,995.8333333333334,107.20833333333333,27.729166666666668,1008.9583333333334,15.654166666666667,0.0,1.6666666666666667,2015-07-09,panas
Tiantan,70.16666666666667,84.875,10.458333333333334,43.625,787.5,126.25,27.71666666666667,1008.225,15.745833333333332,0.0,1.8,2015-07-09,panas
Wanliu,80.625,97.75,11.291666666666666,41.958333333333336,879.1666666666666,134.16140057878448,28.058333333333334,1006.5916666666667,16.525000000000002,0.0,1.2916666666666667,2015-07-09,panas
Wanshouxigong,66.0,90.125,10.916666666666666,39.833333333333336,875.0,117.375,27.71666666666667,1008.225,15.745833333333332,0.0,1.8,2015-07-09,panas
Aotizhongxin,54.833333333333336,91.04166666666667,10.375,43.0,654.1666666666666,148.68138993377318,27.858333333333334,1006.3958333333334,17.416666666666668,0.0,2.283333333333333,2015-07-10,panas
Changping,53.208333333333336,77.875,6.958333333333333,26.0,550.0,123.20833333333333,27.9875,1001.6083333333332,16.891666666666666,0.0,2.0541666666666667,2015-07-10,panas
Dingling,48.333333333333336,85.875,8.375,24.458333333333332,341.6666666666667,145.5,27.9875,1001.6083333333332,16.891666666666666,0.0,2.0541666666666667,2015-07-10,panas
Dongsi,52.041666666666664,76.58333333333333,9.5,30.083333333333332,704.1666666666666,107.70833333333333,27.858333333333334,1006.3958333333334,17.416666666666668,0.0,2.283333333333333,2015-07-10,panas
Guanyuan,55.375,83.25,11.583333333333334,32.75,812.5,117.70833333333333,27.858333333333334,1006.3958333333334,17.416666666666668,0.0,2.283333333333333,2015-07-10,panas
Gucheng,57.75,117.45833333333333,6.291666666666667,51.083333333333336,629.1666666666666,113.45833333333333,28.59583333333333,1002.7541666666666,16.904166666666665,0.0,1.1958333333333333,2015-07-10,panas
Huairou,38.875,69.29166666666667,9.833333333333334,20.875,679.1666666666666,112.16666666666667,27.116666666666664,1001.8708333333334,17.095833333333335,0.0,1.5291666666666668,2015-07-10,panas
Nongzhanguan,40.5,75.79166666666667,11.166666666666666,34.083333333333336,725.0,121.66666666666667,27.858333333333334,1006.3958333333334,17.416666666666668,0.0,2.283333333333333,2015-07-10,panas
Shunyi,44.166666666666664,66.125,4.148834945313117,24.958333333333332,629.1666666666666,95.66666666666667,27.616666666666664,1007.1374999999999,17.791666666666668,0.0,2.3041666666666667,2015-07-10,panas
Tiantan,50.708333333333336,72.375,9.5,31.916666666666668,683.3333333333334,129.0,27.858333333333334,1006.3958333333334,17.416666666666668,0.0,2.283333333333333,2015-07-10,panas
Wanliu,55.791666666666664,84.04166666666667,11.791666666666666,35.791666666666664,966.6666666666666,123.41666666666667,28.075,1004.725,17.591666666666665,0.0,1.4708333333333332,2015-07-10,panas
Wanshouxigong,51.708333333333336,80.75,9.541666666666666,34.625,804.1666666666666,109.54166666666667,27.858333333333334,1006.3958333333334,17.416666666666668,0.0,2.283333333333333,2015-07-10,panas
Aotizhongxin,114.08333333333333,133.83333333333334,13.708333333333334,53.625,1125.0,163.58333333333334,28.770833333333332,1002.9583333333334,19.154166666666665,0.0,1.575,2015-07-11,panas
Changping,95.375,106.625,7.625,20.083333333333332,766.6666666666666,154.66666666666666,28.59583333333333,998.2791666666667,18.670833333333334,0.0,1.6416666666666666,2015-07-11,panas
Dingling,92.125,111.125,9.25,18.666666666666668,558.3333333333334,168.75,28.59583333333333,998.2791666666667,18.670833333333334,0.0,1.6416666666666666,2015-07-11,panas
Dongsi,114.20833333333333,130.20833333333334,11.625,38.125,1316.6666666666667,113.70833333333333,28.770833333333332,1002.9583333333334,19.154166666666665,0.0,1.575,2015-07-11,panas
Guanyuan,110.375,126.79166666666667,13.666666666666666,39.458333333333336,1187.5,123.5,28.770833333333332,1002.9583333333334,19.154166666666665,0.0,1.575,2015-07-11,panas
Gucheng,97.54166666666667,123.08333333333333,3.25,37.208333333333336,725.0,146.45833333333334,29.445833333333336,999.4666666666667,18.908333333333335,0.0,1.0999999999999999,2015-07-11,panas
Huairou,92.95833333333333,116.29166666666667,11.375,18.125,1000.0,165.58333333333334,28.55,998.3458333333333,19.075,0.0,1.5999999999999999,2015-07-11,panas
